image_path,mask_path,precision,recall,f1_score,iou,mae,mse
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03445777_9793.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03445777_9793.png,0.9966324297020267,0.6640116670443794,0.7970107171343599,0.6625251846914872,0.19234678149223328,0.1519298553466797
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04026417_28146.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04026417_28146.png,0.9478599221803409,0.9738805970156215,0.9606940995880994,0.9243612446262494,0.020660657435655594,0.01250850223004818
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/sun_bkzpdlhhpzuqnqwh.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/sun_bkzpdlhhpzuqnqwh.png,0.9581464872957206,0.7016199649802622,0.8100594073793621,0.6807561597349032,0.10285079479217529,0.08319707214832306
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00035351.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00035351.png,0.948372615045076,0.9086021505474622,0.9280615085496277,0.8657786885383424,0.009728862904012203,0.005574195645749569
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04019541_1771.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04019541_1771.png,0.9761202039180006,0.9931749931751795,0.9845737490922811,0.9696162046916413,0.008181423880159855,0.003925391472876072
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07747607_10974.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07747607_10974.png,0.9918669799386975,0.9924050632912765,0.9921359490541491,0.9843946188343606,0.008416060358285904,0.002534867264330387
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04074963_21725.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04074963_21725.png,0.7589306837057267,0.9712382682418638,0.8520584414895565,0.7422489588213269,0.11281729489564896,0.04570984095335007
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_areapgvdvpxzpfhy.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_areapgvdvpxzpfhy.png,0.8966421825867449,0.9743443557597296,0.9338797849583542,0.8759610456239897,0.02326335199177265,0.01195595320314169
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03673027_20440.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03673027_20440.png,0.9623180873190665,0.9749868351770672,0.9686110400725373,0.9391326401232784,0.021659519523382187,0.008675109595060349
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00072329.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00072329.png,0.9232320099267489,0.9113594611158702,0.917257323463651,0.8471609506212159,0.08574198931455612,0.050050560384988785
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_aqfwslazedzuwxay.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_aqfwslazedzuwxay.png,0.9800796812768845,0.7729772191851549,0.8642951329176517,0.761020881689016,0.027733784168958664,0.012887079268693924
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00009334.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00009334.png,0.9533783783799534,0.9406666666686444,0.946979868572898,0.8992989165105386,0.023296814411878586,0.013826579786837101
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04118538_12279.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04118538_12279.png,0.9268473821044617,0.9734789391586006,0.9495910241497155,0.9040202825098146,0.02890755794942379,0.011254184879362583
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00039597.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00039597.png,0.837647928997085,0.9765035568015412,0.9017617253334573,0.8210984230592514,0.09804020822048187,0.049492500722408295
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00050277.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00050277.png,0.7055503292706703,0.9363295880189557,0.8047210419470149,0.6732495511816317,0.054292045533657074,0.03229261189699173
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03942813_4501.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03942813_4501.png,0.16927453773497989,1.0,0.28953777371394,0.16927453773497989,0.1082647517323494,0.09998561441898346
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00069003.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00069003.png,0.9699540473676227,0.9488243430169839,0.9592728565200643,0.9217332885481446,0.020162705332040787,0.009565535001456738
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03770439_17338.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03770439_17338.png,0.7373988799086061,0.967346938776843,0.8368644163549175,0.7194899817935795,0.06119607761502266,0.04693857580423355
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00091993.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00091993.png,0.06732673271020488,1.0,0.12615963666770308,0.06732673271020488,0.14215567708015442,0.12853676080703735
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00006151.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00006151.png,0.9339012925988865,0.976651305684281,0.9547980200876474,0.9135057471289223,0.025349637493491173,0.011196750216186047
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07739125_8246.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07739125_8246.png,0.9597717546368079,0.9854987549438187,0.972465131140527,0.9464059642713968,0.03078875131905079,0.015170266851782799
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04536866_12973.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04536866_12973.png,0.8707182320513416,0.9353115727041358,0.9018598051535226,0.8212610734850828,0.023808222264051437,0.01445421576499939
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_acscizucryhwlsjo.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_acscizucryhwlsjo.png,0.3457985042082799,0.5177865612965884,0.41466638276685347,0.26156405992473997,0.14260827004909515,0.0868050679564476
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00033112.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00033112.png,0.9164434922380051,0.9765981735173175,0.945565076103183,0.8967505241144261,0.014457374811172485,0.009568820707499981
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07718747_149.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07718747_149.png,0.9935109289619702,0.9170870113519203,0.9537704942244299,0.9116264493916758,0.02033347263932228,0.013560502789914608
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03782006_2939.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03782006_2939.png,0.7141663184406952,0.9970828471413604,0.8322376528601256,0.7126772310378368,0.04445318877696991,0.033523816615343094
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2013_test_00007869.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2013_test_00007869.png,0.9309692671411118,0.9687576875776444,0.9494876458186742,0.9038329125567172,0.03221183270215988,0.017720453441143036
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n01622779_3301.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n01622779_3301.png,0.9800483675941143,0.9055865921805291,0.9413472737272013,0.8891936368643409,0.06993997097015381,0.026428766548633575
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04074963_3387.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04074963_3387.png,0.9822263797944377,0.9784345047926194,0.9803267765955239,0.9614126880318978,0.02055027335882187,0.00971278641372919
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_buxpkifbcgofelpd.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_buxpkifbcgofelpd.png,0.9958409149987544,0.8397632617290687,0.9111666120470839,0.8368283093071556,0.09412296861410141,0.06866809725761414
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04509417_353.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04509417_353.png,0.9743336623914775,0.7753338570482847,0.8635170681799015,0.7598152425127163,0.02353319153189659,0.014320112764835358
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00004254.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00004254.png,0.9801834862392593,0.9741064916129064,0.9771355416866212,0.9552932761103257,0.01301487721502781,0.0048387739807367325
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2013_test_00003807.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2013_test_00003807.png,0.9746703678010177,0.8767166042485419,0.9231022059306151,0.8571864510266345,0.02941269800066948,0.01860077865421772
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03710721_5300.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03710721_5300.png,0.9631840796027227,0.9492057266140576,0.9561438189673839,0.915972747919834,0.042992133647203445,0.018275277689099312
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03445777_959.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03445777_959.png,0.9891724671311225,0.8956582633089756,0.9400955562859175,0.8869625520150152,0.026575805619359016,0.01638009585440159
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03188531_35792.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03188531_35792.png,0.8525373134357704,0.9057082452451224,0.8783188177893196,0.7830378358657826,0.12406118214130402,0.05547194927930832
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00063744.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00063744.png,0.7900466563094843,0.7455968688969865,0.7671784697412267,0.6222948142253045,0.0861203521490097,0.03911773860454559
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2014_train_00005967.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2014_train_00005967.png,0.9809973045824664,0.8096774193569557,0.8871419928974569,0.797174460630849,0.11230497062206268,0.09834793210029602
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00065947.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00065947.png,0.20375541647372403,1.0,0.33853297232747787,0.20375541647372403,0.501143217086792,0.4834451675415039
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n02206856_2567.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n02206856_2567.png,0.9774975272013477,0.8689821938916469,0.9200512088004097,0.8519396551756048,0.061140142381191254,0.031770408153533936
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03584254_2857.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03584254_2857.png,0.9871325699446685,0.9904062537014047,0.988766702708416,0.97778297474301,0.021644197404384613,0.008523360826075077
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n02120505_4033.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n02120505_4033.png,0.9874420690688078,0.9515919896275523,0.9691856215455928,0.9402135231325236,0.03488023206591606,0.020010320469737053
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00004227.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00004227.png,0.9448713665237263,0.6948402948477926,0.8007928763765546,0.6677685950491672,0.10783227533102036,0.0680292472243309
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00047226.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00047226.png,0.9763600113934389,0.9970913321699508,0.9866167800712667,0.973587049134519,0.011567828245460987,0.004236617125570774
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07753275_23425.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07753275_23425.png,0.9837812789621897,0.9893976465106676,0.9865814703287644,0.9735182849939984,0.018506359308958054,0.0074477060697972775
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03916031_14601.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03916031_14601.png,0.32389903897640826,0.9190890021001172,0.4789942633824153,0.3149193962489483,0.41597676277160645,0.3317791521549225
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n02454379_9858.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n02454379_9858.png,0.2986389111476211,1.0,0.45992605887252785,0.2986389111476211,0.16240401566028595,0.152177631855011
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00041173.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00041173.png,0.9904658131301971,0.9392921725667969,0.9642004791830484,0.930875576038636,0.01979663223028183,0.01130449865013361
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03642806_18135.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03642806_18135.png,0.9730266230736452,0.9523428571434018,0.9625736417733257,0.9278476784330493,0.07197781652212143,0.032150644809007645
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00005932.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00005932.png,0.20291327914629215,0.5204170286915545,0.2919815748684694,0.170947488596305,0.32703492045402527,0.23643548786640167
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07714571_9142.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07714571_9142.png,0.987357350637868,0.9981902499717431,0.9927442491984025,0.9855930310477374,0.012005874887108803,0.004367141053080559
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04392985_6504.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04392985_6504.png,0.8941931444687088,0.8028386734147999,0.8460570249936169,0.7331878850136911,0.15166057646274567,0.09277573972940445
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07753113_11814.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07753113_11814.png,0.9907749077492477,0.8969433773192427,0.9415271355610901,0.8895146596009688,0.04362812638282776,0.0264985840767622
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00008717.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00008717.png,0.4713024283144258,0.4466527197231535,0.4586466755733327,0.29756097565870654,0.06955159455537796,0.055220626294612885
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00008624.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00008624.png,0.975728155345697,0.9348837209453759,0.9548693610426575,0.9136363636559918,0.002808131743222475,0.0014541154960170388
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03445777_5809.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03445777_5809.png,0.9610810810852886,0.7853356890648996,0.8643655887227487,0.7611301370067525,0.017673922702670097,0.014068779535591602
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_val_00049782.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_val_00049782.png,0.9941120607788393,0.9464737793861397,0.9697081998014488,0.9411976263272577,0.02430291660130024,0.014009407721459866
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_axksigdbtcbsdxqi.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_axksigdbtcbsdxqi.png,0.5673969072220696,0.89039433771708,0.6931129687147405,0.5303541315402269,0.22278685867786407,0.1499040722846985
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03769881_14354.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03769881_14354.png,0.8310049019628554,0.9925351288057299,0.9046158003227035,0.825843380832714,0.10149504989385605,0.06383922696113586
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2013_test_00001535.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2013_test_00001535.png,0.9409429280426331,0.9798449612413517,0.960000002084504,0.9230769230806682,0.011220838874578476,0.0063550518825650215
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07615774_10418.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07615774_10418.png,0.6794060370087779,0.9168856767438606,0.7804809980979934,0.639990827800046,0.09610982239246368,0.07173353433609009
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00058798.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00058798.png,0.26841171254354873,0.8593750000199751,0.40906022823259636,0.2571185720672708,0.11330589652061462,0.08133075386285782
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n02328150_15736.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n02328150_15736.png,0.544783010162976,0.9908829174666295,0.7030385758155784,0.5420658879178099,0.20113128423690796,0.1726638376712799
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03379051_79.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03379051_79.png,0.9811438561440916,0.9132860630022864,0.9459996416447013,0.8975325565467496,0.10314522683620453,0.041826702654361725
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04023962_8290.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04023962_8290.png,0.9751966122207059,0.9706945002013109,0.9729403494446648,0.9473065621949597,0.025279467925429344,0.012004665099084377
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_ahvzmhldltovpvku.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_ahvzmhldltovpvku.png,0.14121258640512566,0.983957219259916,0.24697993279790412,0.14088820833530716,0.08152656257152557,0.060078151524066925
