image_path,mask_path,precision,recall,f1_score,iou,mae,mse
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04392985_4980.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04392985_4980.png,0.8866124052796348,0.6439054219395861,0.7460148943903008,0.5949152542449169,0.1850735992193222,0.08406092971563339
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00064789.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00064789.png,0.45854222908872844,0.8876446435278968,0.6047044158967146,0.43338800802928035,0.23261231184005737,0.11817862093448639
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03764736_5050.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03764736_5050.png,0.5725915875285592,0.935283687946131,0.7103181474822482,0.5507700339454249,0.14136509597301483,0.06979995965957642
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n02281787_1600.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n02281787_1600.png,0.5215178158333871,0.7238278741228039,0.6062399455578164,0.4349671941408083,0.31901973485946655,0.18987196683883667
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n01667114_3486.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n01667114_3486.png,0.9925160370635688,0.7011581067509924,0.821776345727655,0.6974705735074196,0.1808283030986786,0.0973106175661087
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03642806_20309.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03642806_20309.png,0.8963165075048252,0.6904887020526485,0.780053442180587,0.6394160583976699,0.2770861089229584,0.15750528872013092
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03770439_71.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03770439_71.png,0.3401704848337728,0.6232308443326877,0.4401172389030802,0.28214759170830433,0.2385023832321167,0.1321466565132141
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00008956.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00008956.png,0.8219233903903047,0.7456561922460017,0.7819344973464432,0.6419478039579266,0.14341646432876587,0.059040941298007965
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2013_test_00000934.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2013_test_00000934.png,0.6629213483356479,0.864117168440674,0.7502649404269554,0.60033917469755,0.09613937884569168,0.03604702651500702
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n06874185_27683.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n06874185_27683.png,0.11425873468321504,0.5253256151193452,0.1876940257029299,0.10356633383442038,0.24260017275810242,0.11659067869186401
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n04037443_7302.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n04037443_7302.png,0.5580162786379327,0.9534282018126317,0.7040000195909822,0.5432098765516269,0.1740831434726715,0.10744308680295944
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00006656.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00006656.png,0.5016040762502056,0.8481174218299898,0.6303806748500458,0.4602597402690864,0.21684004366397858,0.12253114581108093
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000355.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000355.png,0.5475632004287838,0.6721049264340337,0.6034755459503577,0.432126696844259,0.25649166107177734,0.1171790063381195
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00097930.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00097930.png,0.9045599151677427,0.861616161620821,0.8825659663013212,0.789814814821302,0.06438401341438293,0.029825709760189056
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n07714571_769.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n07714571_769.png,0.9610464006117807,0.6210513326798982,0.754516168731934,0.605801636981153,0.2147364467382431,0.14423973858356476
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00011561.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00011561.png,0.9659595461278415,0.7595034910814649,0.8503800303889865,0.7397053267883176,0.1967744082212448,0.09328515827655792
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2013_test_00005560.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2013_test_00005560.png,0.8552208248068084,0.4711569449005614,0.6075844451780742,0.4363527831751029,0.2557756304740906,0.1684168428182602
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_aodzjszmksvzawms.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_aodzjszmksvzawms.png,0.6488639331463977,0.7374591867061819,0.6903306697438152,0.5271030020205038,0.30769237875938416,0.18342214822769165
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_aiuoybkhchztkeve.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_aiuoybkhchztkeve.png,0.6288713365243309,0.7073883563279472,0.6658230883923394,0.49905154639588406,0.39234262704849243,0.24530085921287537
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2013_test_00007257.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2013_test_00007257.png,0.885537654554411,0.7691181256139096,0.8232323339184494,0.6995708154550899,0.16086445748806,0.0806683823466301
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03710721_5708.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03710721_5708.png,0.9285059578384852,0.8222402597438668,0.872148091679116,0.7732824427524183,0.10890530794858932,0.05077212676405907
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00079009.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00079009.png,0.3983122363123075,0.8047740835631053,0.5328817774925985,0.3632166218021079,0.17629194259643555,0.07704225927591324
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/sun_bzpplgfcoucekaud.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/sun_bzpplgfcoucekaud.png,0.45004460305753596,0.5655829596656063,0.5012419766045708,0.33443818364817907,0.1619255393743515,0.08896106481552124
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03777568_3258.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03777568_3258.png,0.7922803453582458,0.8346709470349205,0.8129234091063907,0.6848112379349252,0.13171619176864624,0.06810345500707626
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_aviafvvriarhqqyy.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_aviafvvriarhqqyy.png,0.06316712971102256,0.9664429530276414,0.11858367058845573,0.06302888825411397,0.37782788276672363,0.25301918387413025
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/n03662601_32604.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/n03662601_32604.png,0.9067193675913908,0.95903010033559,0.9321414095714547,0.8729071537322955,0.057731837034225464,0.025122668594121933
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2012_test_00085900.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2012_test_00085900.png,0.9599021084344898,0.9402544716957356,0.9499767143242508,0.9047196593345508,0.0563834011554718,0.02259201556444168
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00035077.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00035077.png,0.670098670112823,0.7506006727654686,0.7080689235534807,0.5480701754544537,0.14631888270378113,0.061159923672676086
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Image/sun_azsodalnmbonqiga.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TE/DUTS-TE-Mask/sun_azsodalnmbonqiga.png,0.17959697735063987,0.8498212157509152,0.2965274129284458,0.17407226564516426,0.2322719395160675,0.13079628348350525
/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Image/ILSVRC2013_test_00007764.jpg,/Users/nafiesallahu/Documents/Nafja's Doc/Genpact/salient-object-detection-cnn/data/DUTS-TR/DUTS-TR-Mask/ILSVRC2013_test_00007764.png,0.5929266555995033,0.9908766362558161,0.7419067582101961,0.589707271020073,0.16059350967407227,0.07806083559989929
